PS C:\Users\mael\Desktop\UQAC\Deep learning\Projet\Tests> python.exe .\v4-noalign-v3.py
Files source: ['train-00000-of-00044.parquet', 'train-00001-of-00044.parquet', 'train-00002-of-00044.parquet', 'train-00003-of-00044.parquet', 'train-00004-of-00044.parquet', 'train-00005-of-00044.parquet']
Processing file: dataset/train-00000-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00001-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00002-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00003-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00004-of-00044.parquet
Dataframe shape: (21563, 5)
Processing file: dataset/train-00005-of-00044.parquet
Dataframe shape: (21562, 5)
Total dataset size: 129377
Shuffling dataset...
MediumASR(
  (conv1): Conv2d(1, 32, kernel_size=(11, 41), stride=(2, 2), padding=(5, 20), bias=False)
  (bn1): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (conv2): Conv2d(32, 32, kernel_size=(11, 21), stride=(1, 2), padding=(5, 10), bias=False)
  (bn2): BatchNorm2d(32, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (lstm1): LSTM(160, 128, batch_first=True, bidirectional=True)
  (lstm2): LSTM(256, 128, batch_first=True, bidirectional=True)
  (lstm3): LSTM(256, 128, batch_first=True, bidirectional=True)
  (lstm4): LSTM(256, 128, batch_first=True, bidirectional=True)
  (lstm5): LSTM(256, 128, batch_first=True, bidirectional=True)
  (dense1): Linear(in_features=256, out_features=256, bias=True)
[19-03 00:24] Epoch [2/100], Batch [3000/3639], Train Loss (last batch group): 2.6590
[19-03 00:25] Epoch [2/100], Batch [3100/3639], Train Loss (last batch group): 2.6538
[19-03 00:27] Epoch [2/100], Batch [3200/3639], Train Loss (last batch group): 2.6519
[19-03 00:28] Epoch [2/100], Batch [3300/3639], Train Loss (last batch group): 2.6478
[19-03 00:30] Epoch [2/100], Batch [3400/3639], Train Loss (last batch group): 2.6482
[19-03 00:32] Epoch [2/100], Batch [3500/3639], Train Loss (last batch group): 2.6523
[19-03 00:33] Epoch [2/100], Batch [3600/3639], Train Loss (last batch group): 2.6533
[19-03 00:34] Epoch [2/100] - Average Train Loss: 2.6696
Epoch [2/100] - Validation Loss: 2.6439
[19-03 00:40] Epoch [3/100], Batch [100/3639], Train Loss (last batch group): 2.6777
[19-03 00:42] Epoch [3/100], Batch [200/3639], Train Loss (last batch group): 2.6491
[19-03 00:43] Epoch [3/100], Batch [300/3639], Train Loss (last batch group): 2.6506
[19-03 00:45] Epoch [3/100], Batch [400/3639], Train Loss (last batch group): 2.6493
[19-03 00:47] Epoch [3/100], Batch [500/3639], Train Loss (last batch group): 2.6462
[19-03 00:48] Epoch [3/100], Batch [600/3639], Train Loss (last batch group): 2.6465
[19-03 00:50] Epoch [3/100], Batch [700/3639], Train Loss (last batch group): 2.6566
[19-03 00:52] Epoch [3/100], Batch [800/3639], Train Loss (last batch group): 2.6464
[19-03 00:53] Epoch [3/100], Batch [900/3639], Train Loss (last batch group): 2.6474
[19-03 00:55] Epoch [3/100], Batch [1000/3639], Train Loss (last batch group): 2.6427
[19-03 00:56] Epoch [3/100], Batch [1100/3639], Train Loss (last batch group): 2.6483
[19-03 00:58] Epoch [3/100], Batch [1200/3639], Train Loss (last batch group): 2.6550
[19-03 01:00] Epoch [3/100], Batch [1300/3639], Train Loss (last batch group): 2.6529
[19-03 01:01] Epoch [3/100], Batch [1400/3639], Train Loss (last batch group): 2.6497
[19-03 01:03] Epoch [3/100], Batch [1500/3639], Train Loss (last batch group): 2.6456
[19-03 01:05] Epoch [3/100], Batch [1600/3639], Train Loss (last batch group): 2.6504
[19-03 01:06] Epoch [3/100], Batch [1700/3639], Train Loss (last batch group): 2.6470
[19-03 01:08] Epoch [3/100], Batch [1800/3639], Train Loss (last batch group): 2.6529
[19-03 01:10] Epoch [3/100], Batch [1900/3639], Train Loss (last batch group): 2.6562
[19-03 01:11] Epoch [3/100], Batch [2000/3639], Train Loss (last batch group): 2.6511
[19-03 01:13] Epoch [3/100], Batch [2100/3639], Train Loss (last batch group): 2.6433
[19-03 01:14] Epoch [3/100], Batch [2200/3639], Train Loss (last batch group): 2.6509
[19-03 01:16] Epoch [3/100], Batch [2300/3639], Train Loss (last batch group): 2.6442
[19-03 01:18] Epoch [3/100], Batch [2400/3639], Train Loss (last batch group): 2.6467
[19-03 01:19] Epoch [3/100], Batch [2500/3639], Train Loss (last batch group): 2.6485
[19-03 01:21] Epoch [3/100], Batch [2600/3639], Train Loss (last batch group): 2.6563
[19-03 01:23] Epoch [3/100], Batch [2700/3639], Train Loss (last batch group): 2.6444
[19-03 01:24] Epoch [3/100], Batch [2800/3639], Train Loss (last batch group): 2.6534
[19-03 01:26] Epoch [3/100], Batch [2900/3639], Train Loss (last batch group): 2.6531
[19-03 01:27] Epoch [3/100], Batch [3000/3639], Train Loss (last batch group): 2.6631
[19-03 01:29] Epoch [3/100], Batch [3100/3639], Train Loss (last batch group): 2.6573
[19-03 01:31] Epoch [3/100], Batch [3200/3639], Train Loss (last batch group): 2.6452
[19-03 01:32] Epoch [3/100], Batch [3300/3639], Train Loss (last batch group): 2.6498
[19-03 01:34] Epoch [3/100], Batch [3400/3639], Train Loss (last batch group): 2.6482
[19-03 01:36] Epoch [3/100], Batch [3500/3639], Train Loss (last batch group): 2.6458
[19-03 01:37] Epoch [3/100], Batch [3600/3639], Train Loss (last batch group): 2.6531
[19-03 01:38] Epoch [3/100] - Average Train Loss: 2.6498
Epoch [3/100] - Validation Loss: 2.6370
[19-03 01:44] Epoch [4/100], Batch [100/3639], Train Loss (last batch group): 2.6830
[19-03 01:46] Epoch [4/100], Batch [200/3639], Train Loss (last batch group): 2.6550
[19-03 01:47] Epoch [4/100], Batch [300/3639], Train Loss (last batch group): 2.6468
[19-03 01:49] Epoch [4/100], Batch [400/3639], Train Loss (last batch group): 2.6537
[19-03 01:50] Epoch [4/100], Batch [500/3639], Train Loss (last batch group): 2.6568
[19-03 01:52] Epoch [4/100], Batch [600/3639], Train Loss (last batch group): 2.6701
[19-03 01:54] Epoch [4/100], Batch [700/3639], Train Loss (last batch group): 2.6580
[19-03 01:55] Epoch [4/100], Batch [800/3639], Train Loss (last batch group): 2.6568
[19-03 01:57] Epoch [4/100], Batch [900/3639], Train Loss (last batch group): 2.6659
[19-03 01:59] Epoch [4/100], Batch [1000/3639], Train Loss (last batch group): 2.6668
[19-03 02:00] Epoch [4/100], Batch [1100/3639], Train Loss (last batch group): 2.6568
[19-03 02:02] Epoch [4/100], Batch [1200/3639], Train Loss (last batch group): 2.6502
[19-03 02:03] Epoch [4/100], Batch [1300/3639], Train Loss (last batch group): 2.6352
[19-03 02:05] Epoch [4/100], Batch [1400/3639], Train Loss (last batch group): 2.6483
[19-03 02:07] Epoch [4/100], Batch [1500/3639], Train Loss (last batch group): 2.6416
[19-03 02:08] Epoch [4/100], Batch [1600/3639], Train Loss (last batch group): 2.6586
[19-03 02:10] Epoch [4/100], Batch [1700/3639], Train Loss (last batch group): 2.6531
[19-03 02:12] Epoch [4/100], Batch [1800/3639], Train Loss (last batch group): 2.6506
[19-03 02:13] Epoch [4/100], Batch [1900/3639], Train Loss (last batch group): 2.6677
[19-03 02:15] Epoch [4/100], Batch [2000/3639], Train Loss (last batch group): 2.6765
[19-03 02:17] Epoch [4/100], Batch [2100/3639], Train Loss (last batch group): 2.6615
[19-03 02:18] Epoch [4/100], Batch [2200/3639], Train Loss (last batch group): 2.6619
[19-03 02:20] Epoch [4/100], Batch [2300/3639], Train Loss (last batch group): 2.6477
[19-03 02:22] Epoch [4/100], Batch [2400/3639], Train Loss (last batch group): 2.6589
[19-03 02:23] Epoch [4/100], Batch [2500/3639], Train Loss (last batch group): 2.6632
[19-03 02:25] Epoch [4/100], Batch [2600/3639], Train Loss (last batch group): 2.6397
[19-03 02:26] Epoch [4/100], Batch [2700/3639], Train Loss (last batch group): 2.6460
[19-03 02:28] Epoch [4/100], Batch [2800/3639], Train Loss (last batch group): 2.6463
[19-03 02:30] Epoch [4/100], Batch [2900/3639], Train Loss (last batch group): 2.6541
[19-03 02:31] Epoch [4/100], Batch [3000/3639], Train Loss (last batch group): 2.6438
[19-03 02:33] Epoch [4/100], Batch [3100/3639], Train Loss (last batch group): 2.6420
[19-03 02:35] Epoch [4/100], Batch [3200/3639], Train Loss (last batch group): 2.6444
[19-03 02:36] Epoch [4/100], Batch [3300/3639], Train Loss (last batch group): 2.6616
[19-03 02:38] Epoch [4/100], Batch [3400/3639], Train Loss (last batch group): 2.6414
[19-03 02:39] Epoch [4/100], Batch [3500/3639], Train Loss (last batch group): 2.6424
[19-03 02:41] Epoch [4/100], Batch [3600/3639], Train Loss (last batch group): 2.6407
[19-03 02:42] Epoch [4/100] - Average Train Loss: 2.6533
Epoch [4/100] - Validation Loss: 2.6332
[19-03 02:48] Epoch [5/100], Batch [100/3639], Train Loss (last batch group): 2.6633
[19-03 02:49] Epoch [5/100], Batch [200/3639], Train Loss (last batch group): 2.6362
[19-03 02:51] Epoch [5/100], Batch [300/3639], Train Loss (last batch group): 2.6395
[19-03 02:53] Epoch [5/100], Batch [400/3639], Train Loss (last batch group): 2.6503
[19-03 02:54] Epoch [5/100], Batch [500/3639], Train Loss (last batch group): 2.6472
[19-03 02:56] Epoch [5/100], Batch [600/3639], Train Loss (last batch group): 2.6566
[19-03 02:58] Epoch [5/100], Batch [700/3639], Train Loss (last batch group): 2.6794
[19-03 02:59] Epoch [5/100], Batch [800/3639], Train Loss (last batch group): 2.6427
[19-03 03:01] Epoch [5/100], Batch [900/3639], Train Loss (last batch group): 2.6479
[19-03 03:02] Epoch [5/100], Batch [1000/3639], Train Loss (last batch group): 2.6627
[19-03 03:04] Epoch [5/100], Batch [1100/3639], Train Loss (last batch group): 2.6398
[19-03 03:06] Epoch [5/100], Batch [1200/3639], Train Loss (last batch group): 2.6445
[19-03 03:07] Epoch [5/100], Batch [1300/3639], Train Loss (last batch group): 2.6502
[19-03 03:09] Epoch [5/100], Batch [1400/3639], Train Loss (last batch group): 2.6882
[19-03 03:11] Epoch [5/100], Batch [1500/3639], Train Loss (last batch group): 2.6696
[19-03 03:12] Epoch [5/100], Batch [1600/3639], Train Loss (last batch group): 2.6797
[19-03 03:14] Epoch [5/100], Batch [1700/3639], Train Loss (last batch group): 2.6509
[19-03 03:16] Epoch [5/100], Batch [1800/3639], Train Loss (last batch group): 2.6726
[19-03 03:17] Epoch [5/100], Batch [1900/3639], Train Loss (last batch group): 2.6589
[19-03 03:19] Epoch [5/100], Batch [2000/3639], Train Loss (last batch group): 2.6608
[19-03 03:20] Epoch [5/100], Batch [2100/3639], Train Loss (last batch group): 2.6711
[19-03 03:22] Epoch [5/100], Batch [2200/3639], Train Loss (last batch group): 2.6445
[19-03 03:24] Epoch [5/100], Batch [2300/3639], Train Loss (last batch group): 2.6507
[19-03 03:25] Epoch [5/100], Batch [2400/3639], Train Loss (last batch group): 2.6522
[19-03 03:27] Epoch [5/100], Batch [2500/3639], Train Loss (last batch group): 2.6514
[19-03 03:29] Epoch [5/100], Batch [2600/3639], Train Loss (last batch group): 2.6457
[19-03 03:30] Epoch [5/100], Batch [2700/3639], Train Loss (last batch group): 2.6414
[19-03 03:32] Epoch [5/100], Batch [2800/3639], Train Loss (last batch group): 2.6662
[19-03 03:33] Epoch [5/100], Batch [2900/3639], Train Loss (last batch group): 2.6396
[19-03 03:35] Epoch [5/100], Batch [3000/3639], Train Loss (last batch group): 2.6333
[19-03 03:37] Epoch [5/100], Batch [3100/3639], Train Loss (last batch group): 2.6349
[19-03 03:38] Epoch [5/100], Batch [3200/3639], Train Loss (last batch group): 2.6308
[19-03 03:40] Epoch [5/100], Batch [3300/3639], Train Loss (last batch group): 2.6275
[19-03 03:42] Epoch [5/100], Batch [3400/3639], Train Loss (last batch group): 2.6304
[19-03 03:43] Epoch [5/100], Batch [3500/3639], Train Loss (last batch group): 2.6375
[19-03 03:45] Epoch [5/100], Batch [3600/3639], Train Loss (last batch group): 2.6246
[19-03 03:46] Epoch [5/100] - Average Train Loss: 2.6497
Epoch [5/100] - Validation Loss: 2.6205
[19-03 03:52] Epoch [6/100], Batch [100/3639], Train Loss (last batch group): 2.6610
[19-03 03:53] Epoch [6/100], Batch [200/3639], Train Loss (last batch group): 2.6348
[19-03 03:55] Epoch [6/100], Batch [300/3639], Train Loss (last batch group): 2.6285
[19-03 03:57] Epoch [6/100], Batch [400/3639], Train Loss (last batch group): 2.6309
[19-03 03:58] Epoch [6/100], Batch [500/3639], Train Loss (last batch group): 2.6332
[19-03 04:00] Epoch [6/100], Batch [600/3639], Train Loss (last batch group): 2.6336
[19-03 04:01] Epoch [6/100], Batch [700/3639], Train Loss (last batch group): 2.6212
[19-03 04:03] Epoch [6/100], Batch [800/3639], Train Loss (last batch group): 2.6263
[19-03 04:05] Epoch [6/100], Batch [900/3639], Train Loss (last batch group): 2.6345
[19-03 04:06] Epoch [6/100], Batch [1000/3639], Train Loss (last batch group): 2.6342
[19-03 04:08] Epoch [6/100], Batch [1100/3639], Train Loss (last batch group): 2.6355
[19-03 04:10] Epoch [6/100], Batch [1200/3639], Train Loss (last batch group): 2.6265
[19-03 04:11] Epoch [6/100], Batch [1300/3639], Train Loss (last batch group): 2.6276
[19-03 04:13] Epoch [6/100], Batch [1400/3639], Train Loss (last batch group): 2.6275
[19-03 04:15] Epoch [6/100], Batch [1500/3639], Train Loss (last batch group): 2.6328
[19-03 04:16] Epoch [6/100], Batch [1600/3639], Train Loss (last batch group): 2.6292
[19-03 04:18] Epoch [6/100], Batch [1700/3639], Train Loss (last batch group): 2.6267
[19-03 04:19] Epoch [6/100], Batch [1800/3639], Train Loss (last batch group): 2.6276
[19-03 04:21] Epoch [6/100], Batch [1900/3639], Train Loss (last batch group): 2.6253
[19-03 04:23] Epoch [6/100], Batch [2000/3639], Train Loss (last batch group): 2.6313
[19-03 04:24] Epoch [6/100], Batch [2100/3639], Train Loss (last batch group): 2.6360
[19-03 04:26] Epoch [6/100], Batch [2200/3639], Train Loss (last batch group): 2.6254
[19-03 04:28] Epoch [6/100], Batch [2300/3639], Train Loss (last batch group): 2.6287
[19-03 04:29] Epoch [6/100], Batch [2400/3639], Train Loss (last batch group): 2.6245
[19-03 04:31] Epoch [6/100], Batch [2500/3639], Train Loss (last batch group): 2.6203
[19-03 04:33] Epoch [6/100], Batch [2600/3639], Train Loss (last batch group): 2.6294
[19-03 04:34] Epoch [6/100], Batch [2700/3639], Train Loss (last batch group): 2.6205
[19-03 04:36] Epoch [6/100], Batch [2800/3639], Train Loss (last batch group): 2.6292
[19-03 04:37] Epoch [6/100], Batch [2900/3639], Train Loss (last batch group): 2.6286
[19-03 04:39] Epoch [6/100], Batch [3000/3639], Train Loss (last batch group): 2.6252
[19-03 04:41] Epoch [6/100], Batch [3100/3639], Train Loss (last batch group): 2.6262
[19-03 04:42] Epoch [6/100], Batch [3200/3639], Train Loss (last batch group): 2.6301
[19-03 04:44] Epoch [6/100], Batch [3300/3639], Train Loss (last batch group): 2.6330
[19-03 04:46] Epoch [6/100], Batch [3400/3639], Train Loss (last batch group): 2.6254
[19-03 04:47] Epoch [6/100], Batch [3500/3639], Train Loss (last batch group): 2.6319
[19-03 04:49] Epoch [6/100], Batch [3600/3639], Train Loss (last batch group): 2.6382
[19-03 04:50] Epoch [6/100] - Average Train Loss: 2.6293
Epoch [6/100] - Validation Loss: 2.6491
[19-03 04:56] Epoch [7/100], Batch [100/3639], Train Loss (last batch group): 2.6541
[19-03 04:57] Epoch [7/100], Batch [200/3639], Train Loss (last batch group): 2.6336
[19-03 04:59] Epoch [7/100], Batch [300/3639], Train Loss (last batch group): 2.6261
[19-03 05:01] Epoch [7/100], Batch [400/3639], Train Loss (last batch group): 2.6244
[19-03 05:02] Epoch [7/100], Batch [500/3639], Train Loss (last batch group): 2.6271
[19-03 05:04] Epoch [7/100], Batch [600/3639], Train Loss (last batch group): 2.6392
[19-03 05:05] Epoch [7/100], Batch [700/3639], Train Loss (last batch group): 2.6376
[19-03 05:07] Epoch [7/100], Batch [800/3639], Train Loss (last batch group): 2.6385
[19-03 05:09] Epoch [7/100], Batch [900/3639], Train Loss (last batch group): 2.6355
[19-03 05:10] Epoch [7/100], Batch [1000/3639], Train Loss (last batch group): 2.6353
[19-03 05:12] Epoch [7/100], Batch [1100/3639], Train Loss (last batch group): 2.6383
[19-03 05:14] Epoch [7/100], Batch [1200/3639], Train Loss (last batch group): 2.6502
[19-03 05:15] Epoch [7/100], Batch [1300/3639], Train Loss (last batch group): 2.6484
[19-03 05:17] Epoch [7/100], Batch [1400/3639], Train Loss (last batch group): 2.6409
[19-03 05:19] Epoch [7/100], Batch [1500/3639], Train Loss (last batch group): 2.6387
[19-03 05:20] Epoch [7/100], Batch [1600/3639], Train Loss (last batch group): 2.6538
[19-03 05:22] Epoch [7/100], Batch [1700/3639], Train Loss (last batch group): 2.6537
[19-03 05:23] Epoch [7/100], Batch [1800/3639], Train Loss (last batch group): 2.6600
[19-03 05:25] Epoch [7/100], Batch [1900/3639], Train Loss (last batch group): 2.6388
[19-03 05:27] Epoch [7/100], Batch [2000/3639], Train Loss (last batch group): 2.6402
[19-03 05:28] Epoch [7/100], Batch [2100/3639], Train Loss (last batch group): 2.6433
[19-03 05:30] Epoch [7/100], Batch [2200/3639], Train Loss (last batch group): 2.6680
[19-03 05:32] Epoch [7/100], Batch [2300/3639], Train Loss (last batch group): 2.6789
[19-03 05:33] Epoch [7/100], Batch [2400/3639], Train Loss (last batch group): 2.6409
[19-03 05:35] Epoch [7/100], Batch [2500/3639], Train Loss (last batch group): 2.6423
[19-03 05:37] Epoch [7/100], Batch [2600/3639], Train Loss (last batch group): 2.6607
[19-03 05:38] Epoch [7/100], Batch [2700/3639], Train Loss (last batch group): 2.6652
[19-03 05:40] Epoch [7/100], Batch [2800/3639], Train Loss (last batch group): 2.6488
[19-03 05:41] Epoch [7/100], Batch [2900/3639], Train Loss (last batch group): 2.6448
[19-03 05:43] Epoch [7/100], Batch [3000/3639], Train Loss (last batch group): 2.6482
[19-03 05:45] Epoch [7/100], Batch [3100/3639], Train Loss (last batch group): 2.6752
[19-03 05:46] Epoch [7/100], Batch [3200/3639], Train Loss (last batch group): 2.6428
[19-03 05:48] Epoch [7/100], Batch [3300/3639], Train Loss (last batch group): 2.6540
[19-03 05:50] Epoch [7/100], Batch [3400/3639], Train Loss (last batch group): 2.6513
[19-03 05:51] Epoch [7/100], Batch [3500/3639], Train Loss (last batch group): 2.6952
[19-03 05:53] Epoch [7/100], Batch [3600/3639], Train Loss (last batch group): 2.6548
[19-03 05:53] Epoch [7/100] - Average Train Loss: 2.6472
Epoch [7/100] - Validation Loss: 2.6284
[19-03 06:00] Epoch [8/100], Batch [100/3639], Train Loss (last batch group): 2.7175
[19-03 06:01] Epoch [8/100], Batch [200/3639], Train Loss (last batch group): 2.6590
[19-03 06:03] Epoch [8/100], Batch [300/3639], Train Loss (last batch group): 2.6911
[19-03 06:04] Epoch [8/100], Batch [400/3639], Train Loss (last batch group): 2.6576
[19-03 06:06] Epoch [8/100], Batch [500/3639], Train Loss (last batch group): 2.6413
[19-03 06:08] Epoch [8/100], Batch [600/3639], Train Loss (last batch group): 2.6617
[19-03 06:09] Epoch [8/100], Batch [700/3639], Train Loss (last batch group): 2.6543
[19-03 06:11] Epoch [8/100], Batch [800/3639], Train Loss (last batch group): 2.6454
[19-03 06:13] Epoch [8/100], Batch [900/3639], Train Loss (last batch group): 2.6638
[19-03 06:14] Epoch [8/100], Batch [1000/3639], Train Loss (last batch group): 2.6688
[19-03 06:16] Epoch [8/100], Batch [1100/3639], Train Loss (last batch group): 2.6434
[19-03 06:18] Epoch [8/100], Batch [1200/3639], Train Loss (last batch group): 2.6651
[19-03 06:19] Epoch [8/100], Batch [1300/3639], Train Loss (last batch group): 2.6560
[19-03 06:21] Epoch [8/100], Batch [1400/3639], Train Loss (last batch group): 2.6468
[19-03 06:22] Epoch [8/100], Batch [1500/3639], Train Loss (last batch group): 2.6471
